timestamp,building_name,sensor_name,sensor_value
2019-01-01T20:01:00Z,building2,pressure_3,92.6144
2019-01-01T20:01:00Z,building2,pressure_4,97.0362
2019-01-01T20:01:00Z,building2,pressure_5,91.7113
2019-01-01T22:03:00Z,building1,pressure_1,85.2593
2019-01-01T22:03:00Z,building1,pressure_2,106.4307
2019-01-01T22:03:00Z,building1,pressure_3,111.9895
2019-01-01T22:03:00Z,building1,pressure_4,101.7366
2019-01-01T22:03:00Z,building1,pressure_5,97.4512
2019-01-01T22:03:00Z,building2,pressure_1,92.2342
2019-01-01T22:03:00Z,building2,pressure_2,109.1243
2019-01-01T22:03:00Z,building2,pressure_3,109.8704
2019-01-01T22:03:00Z,building2,pressure_4,97.3936
2019-01-01T22:03:00Z,building2,pressure_5,106.8717
2019-01-02T00:04:00Z,building1,pressure_1,93.5554
2019-01-02T00:04:00Z,building1,pressure_2,107.8262
2019-01-02T00:04:00Z,building1,pressure_3,110.0779
2019-01-02T00:04:00Z,building1,pressure_4,102.7703
2019-01-02T00:04:00Z,building1,pressure_5,86.9083
2019-01-02T00:04:00Z,building2,pressure_1,95.6099
2019-01-02T00:04:00Z,building2,pressure_2,108.8213
2019-01-02T00:04:00Z,building2,pressure_3,86.4154
2019-01-02T00:04:00Z,building2,pressure_4,107.1228
2019-01-02T00:04:00Z,building2,pressure_5,111.1609
2019-01-02T02:04:00Z,building1,pressure_1,90.5149
2019-01-02T02:04:00Z,building1,pressure_2,89.7006
2019-01-02T02:04:00Z,building1,pressure_3,94.6341
2019-01-02T02:04:00Z,building1,pressure_4,91.4543
2019-01-02T02:04:00Z,building1,pressure_5,105.3185
2019-01-02T02:04:00Z,building2,pressure_1,103.5918
2019-01-02T02:04:00Z,building2,pressure_2,88.8165
2019-01-02T02:04:00Z,building2,pressure_3,86.3114
2019-01-02T02:04:00Z,building2,pressure_4,72.8877
2019-01-02T02:04:00Z,building2,pressure_5,92.8370
2019-01-02T04:01:00Z,building1,pressure_1,102.1486
2019-01-02T04:01:00Z,building1,pressure_2,103.6545
2019-01-02T04:01:00Z,building1,pressure_3,106.7312
2019-01-02T04:01:00Z,building1,pressure_4,92.9502
2019-01-02T04:01:00Z,building1,pressure_5,98.5145
2019-01-02T04:01:00Z,building2,pressure_1,104.1646
2019-01-02T04:01:00Z,building2,pressure_2,104.1242
2019-01-02T04:01:00Z,building2,pressure_3,86.7039
2019-01-02T04:01:00Z,building2,pressure_4,107.5169
2019-01-02T04:01:00Z,building2,pressure_5,91.5714
2019-01-02T06:00:00Z,building1,pressure_1,105.7524
2019-01-02T06:00:00Z,building1,pressure_2,113.8042
2019-01-02T06:00:00Z,building1,pressure_3,98.1700
2019-01-02T06:00:00Z,building1,pressure_4,92.1105
2019-01-02T06:00:00Z,building1,pressure_5,104.5944
2019-01-02T06:00:00Z,building2,pressure_1,99.4083
2019-01-02T06:00:00Z,building2,pressure_2,114.6240
2019-01-02T06:00:00Z,building2,pressure_3,100.2952
2019-01-02T06:00:00Z,building2,pressure_4,113.5410
2019-01-02T06:00:00Z,building2,pressure_5,109.3303
2019-01-02T08:04:00Z,building1,pressure_1,82.2326
2019-01-02T08:04:00Z,building1,pressure_2,100.3865
2019-01-02T08:04:00Z,building1,pressure_3,101.2947
2019-01-02T08:04:00Z,building1,pressure_4,121.0639
2019-01-02T08:04:00Z,building1,pressure_5,105.0561
2019-01-02T08:04:00Z,building2,pressure_1,119.0974
2019-01-02T08:04:00Z,building2,pressure_2,106.6627
2019-01-02T08:04:00Z,building2,pressure_3,100.0340
2019-01-02T08:04:00Z,building2,pressure_4,113.9516
2019-01-02T08:04:00Z,building2,pressure_5,132.9040
2019-01-02T10:04:00Z,building1,pressure_1,93.9228
2019-01-02T10:04:00Z,building1,pressure_2,100.0797
2019-01-02T10:04:00Z,building1,pressure_3,97.2586
2019-01-02T10:04:00Z,building1,pressure_4,106.0730
2019-01-02T10:04:00Z,building1,pressure_5,108.2456
2019-01-02T10:04:00Z,building2,pressure_1,103.5796
2019-01-02T10:04:00Z,building2,pressure_2,99.5407
2019-01-02T10:04:00Z,building2,pressure_3,94.2400
2019-01-02T10:04:00Z,building2,pressure_4,86.2322
2019-01-02T10:04:00Z,building2,pressure_5,101.3082
2019-01-02T12:04:00Z,building1,pressure_1,96.8818
2019-01-02T12:04:00Z,building1,pressure_2,100.0988
2019-01-02T12:04:00Z,building1,pressure_3,92.0910
2019-01-02T12:04:00Z,building1,pressure_4,115.4392
2019-01-02T12:04:00Z,building1,pressure_5,121.3419
2019-01-02T12:04:00Z,building2,pressure_1,117.7087
2019-01-02T12:04:00Z,building2,pressure_2,108.4446
2019-01-02T12:04:00Z,building2,pressure_3,90.8251
2019-01-02T12:04:00Z,building2,pressure_4,82.5312
2019-01-02T12:04:00Z,building2,pressure_5,104.0456
2019-01-02T14:01:00Z,building1,pressure_1,99.5689
2019-01-02T14:01:00Z,building1,pressure_2,93.5753
2019-01-02T14:01:00Z,building1,pressure_3,95.2320
2019-01-02T14:01:00Z,building1,pressure_4,100.2671
2019-01-02T14:01:00Z,building1,pressure_5,99.9341
2019-01-02T14:01:00Z,building2,pressure_1,92.6556
2019-01-02T14:01:00Z,building2,pressure_2,109.4692
2019-01-02T14:01:00Z,building2,pressure_3,97.3090
2019-01-02T14:01:00Z,building2,pressure_4,102.8225
2019-01-02T14:01:00Z,building2,pressure_5,114.1317
2019-01-02T16:03:00Z,building1,pressure_1,106.8611
2019-01-02T16:03:00Z,building1,pressure_2,98.6839
2019-01-02T16:03:00Z,building1,pressure_3,98.3311
2019-01-02T16:03:00Z,building1,pressure_4,92.9375
2019-01-02T16:03:00Z,building1,pressure_5,109.4066
2019-01-02T16:03:00Z,building2,pressure_1,96.3495
2019-01-02T16:03:00Z,building2,pressure_2,108.5005
2019-01-02T16:03:00Z,building2,pressure_3,97.4295
2019-01-02T16:03:00Z,building2,pressure_4,93.8777
2019-01-02T16:03:00Z,building2,pressure_5,112.2193
2019-01-02T18:05:00Z,building1,pressure_1,98.1142
2019-01-02T18:05:00Z,building1,pressure_2,96.6629
2019-01-02T18:05:00Z,building1,pressure_3,98.3878
2019-01-02T18:05:00Z,building1,pressure_4,103.1472
2019-01-02T18:05:00Z,building1,pressure_5,93.6790
2019-01-02T18:05:00Z,building2,pressure_1,113.3038
2019-01-02T18:05:00Z,building2,pressure_2,96.1666
2019-01-02T18:05:00Z,building2,pressure_3,94.5772
2019-01-02T18:05:00Z,building2,pressure_4,84.4463
2019-01-02T18:05:00Z,building2,pressure_5,110.0189
2019-01-02T20:03:00Z,building1,pressure_1,88.2650
2019-01-02T20:03:00Z,building1,pressure_2,92.4510
2019-01-02T20:03:00Z,building1,pressure_3,107.4115
2019-01-02T20:03:00Z,building1,pressure_4,110.4322
2019-01-02T20:03:00Z,building1,pressure_5,102.1467
2019-01-02T20:03:00Z,building2,pressure_1,93.0435
2019-01-02T20:03:00Z,building2,pressure_2,101.8078
2019-01-02T20:03:00Z,building2,pressure_3,95.6920
2019-01-02T20:03:00Z,building2,pressure_4,108.7286
2019-01-02T20:03:00Z,building2,pressure_5,93.6432
2019-01-02T22:04:00Z,building1,pressure_1,114.3682
2019-01-02T22:04:00Z,building1,pressure_2,112.2330
2019-01-02T22:04:00Z,building1,pressure_3,101.1236
2019-01-02T22:04:00Z,building1,pressure_4,110.7480
2019-01-02T22:04:00Z,building1,pressure_5,116.0856
2019-01-02T22:04:00Z,building2,pressure_1,86.3887
2019-01-02T22:04:00Z,building2,pressure_2,94.5463
2019-01-02T22:04:00Z,building2,pressure_3,103.5847
2019-01-02T22:04:00Z,building2,pressure_4,106.4207
2019-01-02T22:04:00Z,building2,pressure_5,109.5596
2019-01-03T00:02:00Z,building1,pressure_1,105.0556
2019-01-03T00:02:00Z,building1,pressure_2,98.9394
2019-01-03T00:02:00Z,building1,pressure_3,109.1230
2019-01-03T00:02:00Z,building1,pressure_4,96.2390
2019-01-03T00:02:00Z,building1,pressure_5,82.6066
2019-01-03T00:02:00Z,building2,pressure_1,91.6588
2019-01-03T00:02:00Z,building2,pressure_2,89.0282
2019-01-03T00:02:00Z,building2,pressure_3,114.8509
2019-01-03T00:02:00Z,building2,pressure_4,96.4670
2019-01-03T00:02:00Z,building2,pressure_5,101.4455
2019-01-03T02:01:00Z,building1,pressure_1,90.5092
2019-01-03T02:01:00Z,building1,pressure_2,115.6427
2019-01-03T02:01:00Z,building1,pressure_3,108.2080
2019-01-03T02:01:00Z,building1,pressure_4,105.3631
2019-01-03T02:01:00Z,building1,pressure_5,96.8664
2019-01-03T02:01:00Z,building2,pressure_1,104.4447
2019-01-03T02:01:00Z,building2,pressure_2,107.2366
2019-01-03T02:01:00Z,building2,pressure_3,115.1979
2019-01-03T02:01:00Z,building2,pressure_4,88.3168
2019-01-03T02:01:00Z,building2,pressure_5,103.3508
2019-01-03T04:01:00Z,building1,pressure_1,97.0519
2019-01-03T04:01:00Z,building1,pressure_2,114.6609
2019-01-03T04:01:00Z,building1,pressure_3,85.2522
2019-01-03T04:01:00Z,building1,pressure_4,99.3373
2019-01-03T04:01:00Z,building1,pressure_5,109.4120
2019-01-03T04:01:00Z,building2,pressure_1,117.9723
2019-01-03T04:01:00Z,building2,pressure_2,101.2573
2019-01-03T04:01:00Z,building2,pressure_3,114.8261
2019-01-03T04:01:00Z,building2,pressure_4,94.1408
2019-01-03T04:01:00Z,building2,pressure_5,110.8666
2019-01-03T06:00:00Z,building1,pressure_1,104.4320
2019-01-03T06:00:00Z,building1,pressure_2,99.4328
2019-01-03T06:00:00Z,building1,pressure_3,103.0183
2019-01-03T06:00:00Z,building1,pressure_4,100.3250
2019-01-03T06:00:00Z,building1,pressure_5,104.9051
2019-01-03T06:00:00Z,building2,pressure_1,90.3094
2019-01-03T06:00:00Z,building2,pressure_2,97.5379
2019-01-03T06:00:00Z,building2,pressure_3,100.0583
2019-01-03T06:00:00Z,building2,pressure_4,99.1281
2019-01-03T06:00:00Z,building2,pressure_5,94.2838
2019-01-03T08:03:00Z,building1,pressure_1,121.3258
2019-01-03T08:03:00Z,building1,pressure_2,101.0235
2019-01-03T08:03:00Z,building1,pressure_3,106.2149
2019-01-03T08:03:00Z,building1,pressure_4,97.7333
2019-01-03T08:03:00Z,building1,pressure_5,121.4360
2019-01-03T08:03:00Z,building2,pressure_1,90.2351
2019-01-03T08:03:00Z,building2,pressure_2,97.3132
2019-01-03T08:03:00Z,building2,pressure_3,96.7407
2019-01-03T08:03:00Z,building2,pressure_4,124.6846
2019-01-03T08:03:00Z,building2,pressure_5,118.1249
2019-01-03T10:05:00Z,building1,pressure_1,101.4544
2019-01-03T10:05:00Z,building1,pressure_2,109.5502
2019-01-03T10:05:00Z,building1,pressure_3,97.4283
2019-01-03T10:05:00Z,building1,pressure_4,118.0681
2019-01-03T10:05:00Z,building1,pressure_5,84.0848
2019-01-03T10:05:00Z,building2,pressure_1,105.9503
2019-01-03T10:05:00Z,building2,pressure_2,88.4747
2019-01-03T10:05:00Z,building2,pressure_3,102.5768
2019-01-03T10:05:00Z,building2,pressure_4,92.9323
2019-01-03T10:05:00Z,building2,pressure_5,94.8701
2019-01-03T12:02:00Z,building1,pressure_1,95.2409
2019-01-03T12:02:00Z,building1,pressure_2,92.1140
2019-01-03T12:02:00Z,building1,pressure_3,99.9258
2019-01-03T12:02:00Z,building1,pressure_4,99.5724
2019-01-03T12:02:00Z,building1,pressure_5,114.2237
2019-01-03T12:02:00Z,building2,pressure_1,96.2181
2019-01-03T12:02:00Z,building2,pressure_2,109.1041
2019-01-03T12:02:00Z,building2,pressure_3,96.3939
2019-01-03T12:02:00Z,building2,pressure_4,103.7006
2019-01-03T12:02:00Z,building2,pressure_5,112.3860
2019-01-03T14:00:00Z,building1,pressure_1,82.9587
2019-01-03T14:00:00Z,building1,pressure_2,90.0675
2019-01-03T14:00:00Z,building1,pressure_3,108.5030
2019-01-03T14:00:00Z,building1,pressure_4,99.6290
2019-01-03T14:00:00Z,building1,pressure_5,115.2660
2019-01-03T14:00:00Z,building2,pressure_1,100.4353
2019-01-03T14:00:00Z,building2,pressure_2,106.7970
2019-01-03T14:00:00Z,building2,pressure_3,105.4240
2019-01-03T14:00:00Z,building2,pressure_4,110.0764
2019-01-03T14:00:00Z,building2,pressure_5,99.2783
2019-01-03T16:02:00Z,building1,pressure_1,80.6493
2019-01-03T16:02:00Z,building1,pressure_2,98.8939
2019-01-03T16:02:00Z,building1,pressure_3,102.0945
2019-01-03T16:02:00Z,building1,pressure_4,103.8233
2019-01-03T16:02:00Z,building1,pressure_5,112.4460
2019-01-03T16:02:00Z,building2,pressure_1,92.7966
2019-01-03T16:02:00Z,building2,pressure_2,107.1024
2019-01-03T16:02:00Z,building2,pressure_3,98.1076
2019-01-03T16:02:00Z,building2,pressure_4,81.1028
2019-01-03T16:02:00Z,building2,pressure_5,94.3311
2019-01-03T18:04:00Z,building1,pressure_1,88.0030
2019-01-03T18:04:00Z,building1,pressure_2,100.2177
2019-01-03T18:04:00Z,building1,pressure_3,98.8116
2019-01-03T18:04:00Z,building1,pressure_4,109.3312
2019-01-03T18:04:00Z,building1,pressure_5,108.1557
2019-01-03T18:04:00Z,building2,pressure_1,96.7095
2019-01-03T18:04:00Z,building2,pressure_2,105.0772
2019-01-03T18:04:00Z,building2,pressure_3,115.3386
2019-01-03T18:04:00Z,building2,pressure_4,97.6956
2019-01-03T18:04:00Z,building2,pressure_5,100.3385
2019-01-03T20:04:00Z,building1,pressure_1,92.6721
2019-01-03T20:04:00Z,building1,pressure_2,113.3080
2019-01-03T20:04:00Z,building1,pressure_3,82.7429
2019-01-03T20:04:00Z,building1,pressure_4,106.2563
2019-01-03T20:04:00Z,building1,pressure_5,100.7160
2019-01-03T20:04:00Z,building2,pressure_1,113.7815
2019-01-03T20:04:00Z,building2,pressure_2,94.2458
2019-01-03T20:04:00Z,building2,pressure_3,100.6173
2019-01-03T20:04:00Z,building2,pressure_4,94.5360
2019-01-03T20:04:00Z,building2,pressure_5,99.4846
2019-01-03T22:05:00Z,building1,pressure_1,107.2282
2019-01-03T22:05:00Z,building1,pressure_2,100.9103
2019-01-03T22:05:00Z,building1,pressure_3,94.0812
2019-01-03T22:05:00Z,building1,pressure_4,91.3023
2019-01-03T22:05:00Z,building1,pressure_5,93.0218
2019-01-03T22:05:00Z,building2,pressure_1,93.3893
2019-01-03T22:05:00Z,building2,pressure_2,94.8632
2019-01-03T22:05:00Z,building2,pressure_3,82.8150
2019-01-03T22:05:00Z,building2,pressure_4,112.2336
2019-01-03T22:05:00Z,building2,pressure_5,93.9174
2019-01-04T00:03:00Z,building1,pressure_1,107.1063
2019-01-04T00:03:00Z,building1,pressure_2,110.9425
2019-01-04T00:03:00Z,building1,pressure_3,100.5933
2019-01-04T00:03:00Z,building1,pressure_4,106.4824
2019-01-04T00:03:00Z,building1,pressure_5,120.8193
2019-01-04T00:03:00Z,building2,pressure_1,94.2405
2019-01-04T00:03:00Z,building2,pressure_2,78.8065
2019-01-04T00:03:00Z,building2,pressure_3,100.3103
2019-01-04T00:03:00Z,building2,pressure_4,96.3620
2019-01-04T00:03:00Z,building2,pressure_5,87.6001
2019-01-04T02:03:00Z,building1,pressure_1,96.3881
2019-01-04T02:03:00Z,building1,pressure_2,76.1316
2019-01-04T02:03:00Z,building1,pressure_3,59.0609
2019-01-04T02:03:00Z,building1,pressure_4,97.4546
2019-01-04T02:03:00Z,building1,pressure_5,99.1445
2019-01-04T02:03:00Z,building2,pressure_1,105.4051
2019-01-04T02:03:00Z,building2,pressure_2,108.2652
2019-01-04T02:03:00Z,building2,pressure_3,94.2626
2019-01-04T02:03:00Z,building2,pressure_4,94.7113
2019-01-04T02:03:00Z,building2,pressure_5,117.8857
2019-01-04T04:00:00Z,building1,pressure_1,105.1438
2019-01-04T04:00:00Z,building1,pressure_2,78.6067
2019-01-04T04:00:00Z,building1,pressure_3,103.0816
2019-01-04T04:00:00Z,building1,pressure_4,98.3635
2019-01-04T04:00:00Z,building1,pressure_5,86.2131
2019-01-04T04:00:00Z,building2,pressure_1,91.6218
2019-01-04T04:00:00Z,building2,pressure_2,122.6574
2019-01-04T04:00:00Z,building2,pressure_3,119.0899
2019-01-04T04:00:00Z,building2,pressure_4,84.3757
2019-01-04T04:00:00Z,building2,pressure_5,105.8321
2019-01-04T06:04:00Z,building1,pressure_1,83.6130
2019-01-04T06:04:00Z,building1,pressure_2,107.2355
2019-01-04T06:04:00Z,building1,pressure_3,84.7468
2019-01-04T06:04:00Z,building1,pressure_4,86.3319
2019-01-04T06:04:00Z,building1,pressure_5,88.6937
2019-01-04T06:04:00Z,building2,pressure_1,93.4882
2019-01-04T06:04:00Z,building2,pressure_2,95.4423
2019-01-04T06:04:00Z,building2,pressure_3,102.2717
2019-01-04T06:04:00Z,building2,pressure_4,113.1509
2019-01-04T06:04:00Z,building2,pressure_5,106.9530
2019-01-04T08:04:00Z,building1,pressure_1,100.2556
2019-01-04T08:04:00Z,building1,pressure_2,72.0300
2019-01-04T08:04:00Z,building1,pressure_3,85.7034
2019-01-04T08:04:00Z,building1,pressure_4,121.9765
2019-01-04T08:04:00Z,building1,pressure_5,100.0949
2019-01-04T08:04:00Z,building2,pressure_1,99.7309
2019-01-04T08:04:00Z,building2,pressure_2,99.5960
2019-01-04T08:04:00Z,building2,pressure_3,95.7676
2019-01-04T08:04:00Z,building2,pressure_4,94.2385
2019-01-04T08:04:00Z,building2,pressure_5,103.4131
2019-01-04T10:04:00Z,building1,pressure_1,92.0737
2019-01-04T10:04:00Z,building1,pressure_2,95.8674
2019-01-04T10:04:00Z,building1,pressure_3,92.6133
2019-01-04T10:04:00Z,building1,pressure_4,91.4361
2019-01-04T10:04:00Z,building1,pressure_5,103.8292
2019-01-04T10:04:00Z,building2,pressure_1,108.2735
2019-01-04T10:04:00Z,building2,pressure_2,93.5714
2019-01-04T10:04:00Z,building2,pressure_3,103.8235
2019-01-04T10:04:00Z,building2,pressure_4,100.5795
2019-01-04T10:04:00Z,building2,pressure_5,94.0343
2019-01-04T12:05:00Z,building1,pressure_1,101.5927
2019-01-04T12:05:00Z,building1,pressure_2,102.9912
2019-01-04T12:05:00Z,building1,pressure_3,88.6372
2019-01-04T12:05:00Z,building1,pressure_4,96.2755
2019-01-04T12:05:00Z,building1,pressure_5,90.1467
2019-01-04T12:05:00Z,building2,pressure_1,110.5646
2019-01-04T12:05:00Z,building2,pressure_2,112.0309
2019-01-04T12:05:00Z,building2,pressure_3,102.8415
2019-01-04T12:05:00Z,building2,pressure_4,111.5958
2019-01-04T12:05:00Z,building2,pressure_5,108.7893
2019-01-04T14:04:00Z,building1,pressure_1,126.4032
2019-01-04T14:04:00Z,building1,pressure_2,92.4770
2019-01-04T14:04:00Z,building1,pressure_3,95.5615
2019-01-04T14:04:00Z,building1,pressure_4,107.3618
2019-01-04T14:04:00Z,building1,pressure_5,96.0725
2019-01-04T14:04:00Z,building2,pressure_1,114.0878
2019-01-04T14:04:00Z,building2,pressure_2,105.9543
2019-01-04T14:04:00Z,building2,pressure_3,104.5843
2019-01-04T14:04:00Z,building2,pressure_4,101.7088
2019-01-04T14:04:00Z,building2,pressure_5,100.8452
2019-01-04T16:05:00Z,building1,pressure_1,88.4580
2019-01-04T16:05:00Z,building1,pressure_2,96.2289
2019-01-04T16:05:00Z,building1,pressure_3,113.7835
2019-01-04T16:05:00Z,building1,pressure_4,83.0443
2019-01-04T16:05:00Z,building1,pressure_5,90.4986
2019-01-04T16:05:00Z,building2,pressure_1,85.4861
2019-01-04T16:05:00Z,building2,pressure_2,85.2245
2019-01-04T16:05:00Z,building2,pressure_3,106.3238
2019-01-04T16:05:00Z,building2,pressure_4,82.6428
2019-01-04T16:05:00Z,building2,pressure_5,106.1229
2019-01-04T18:00:00Z,building1,pressure_1,101.6189
2019-01-04T18:00:00Z,building1,pressure_2,100.0065
2019-01-04T18:00:00Z,building1,pressure_3,107.3678
2019-01-04T18:00:00Z,building1,pressure_4,85.4142
2019-01-04T18:00:00Z,building1,pressure_5,111.8729
2019-01-04T18:00:00Z,building2,pressure_1,85.8370
2019-01-04T18:00:00Z,building2,pressure_2,97.1858
2019-01-04T18:00:00Z,building2,pressure_3,86.7060
2019-01-04T18:00:00Z,building2,pressure_4,103.7080
2019-01-04T18:00:00Z,building2,pressure_5,97.1102
2019-01-04T20:01:00Z,building1,pressure_1,88.6701
2019-01-04T20:01:00Z,building1,pressure_2,91.2855
2019-01-04T20:01:00Z,building1,pressure_3,105.7175
2019-01-04T20:01:00Z,building1,pressure_4,101.1451
2019-01-04T20:01:00Z,building1,pressure_5,96.8065
2019-01-04T20:01:00Z,building2,pressure_1,80.5160
2019-01-04T20:01:00Z,building2,pressure_2,92.7264
2019-01-04T20:01:00Z,building2,pressure_3,100.2316
2019-01-04T20:01:00Z,building2,pressure_4,106.8324
2019-01-04T20:01:00Z,building2,pressure_5,110.3131
2019-01-04T22:03:00Z,building1,pressure_1,98.9739
2019-01-04T22:03:00Z,building1,pressure_2,95.9735
2019-01-04T22:03:00Z,building1,pressure_3,101.5888
2019-01-04T22:03:00Z,building1,pressure_4,92.1118
2019-01-04T22:03:00Z,building1,pressure_5,89.6078
2019-01-04T22:03:00Z,building2,pressure_1,92.9113
2019-01-04T22:03:00Z,building2,pressure_2,94.2020
2019-01-04T22:03:00Z,building2,pressure_3,97.7219
2019-01-04T22:03:00Z,building2,pressure_4,98.6987
2019-01-04T22:03:00Z,building2,pressure_5,96.2844
2019-01-05T00:02:00Z,building1,pressure_1,94.5569
2019-01-05T00:02:00Z,building1,pressure_2,127.3176
2019-01-05T00:02:00Z,building1,pressure_3,101.9153
2019-01-05T00:02:00Z,building1,pressure_4,102.3553
2019-01-05T00:02:00Z,building1,pressure_5,90.8564
2019-01-05T00:02:00Z,building2,pressure_1,111.4893
2019-01-05T00:02:00Z,building2,pressure_2,105.3646
2019-01-05T00:02:00Z,building2,pressure_3,110.1191
2019-01-05T00:02:00Z,building2,pressure_4,98.9053
2019-01-05T00:02:00Z,building2,pressure_5,104.9664
2019-01-05T02:03:00Z,building1,pressure_1,106.3357
2019-01-05T02:03:00Z,building1,pressure_2,104.7671
2019-01-05T02:03:00Z,building1,pressure_3,97.0643
2019-01-05T02:03:00Z,building1,pressure_4,77.5844
2019-01-05T02:03:00Z,building1,pressure_5,90.5521
2019-01-05T02:03:00Z,building2,pressure_1,103.8203
2019-01-05T02:03:00Z,building2,pressure_2,93.0048
2019-01-05T02:03:00Z,building2,pressure_3,99.2319
2019-01-05T02:03:00Z,building2,pressure_4,96.5382
2019-01-05T02:03:00Z,building2,pressure_5,99.5772
2019-01-05T04:04:00Z,building1,pressure_1,92.2110
2019-01-05T04:04:00Z,building1,pressure_2,84.0865
2019-01-05T04:04:00Z,building1,pressure_3,124.4229
2019-01-05T04:04:00Z,building1,pressure_4,110.4076
2019-01-05T04:04:00Z,building1,pressure_5,99.3704
2019-01-05T04:04:00Z,building2,pressure_1,97.3119
2019-01-05T04:04:00Z,building2,pressure_2,98.2612
2019-01-05T04:04:00Z,building2,pressure_3,92.3552
2019-01-05T04:04:00Z,building2,pressure_4,101.0405
2019-01-05T04:04:00Z,building2,pressure_5,79.1190
2019-01-05T06:03:00Z,building1,pressure_1,104.4675
2019-01-05T06:03:00Z,building1,pressure_2,98.5649
2019-01-05T06:03:00Z,building1,pressure_3,118.1025
2019-01-05T06:03:00Z,building1,pressure_4,92.0615
2019-01-05T06:03:00Z,building1,pressure_5,95.1582
2019-01-05T06:03:00Z,building2,pressure_1,108.5062
2019-01-05T06:03:00Z,building2,pressure_2,123.8769
2019-01-05T06:03:00Z,building2,pressure_3,84.8239
2019-01-05T06:03:00Z,building2,pressure_4,110.2117
2019-01-05T06:03:00Z,building2,pressure_5,108.3207
2019-01-05T08:04:00Z,building1,pressure_1,95.0405
2019-01-05T08:04:00Z,building1,pressure_2,93.9097
2019-01-05T08:04:00Z,building1,pressure_3,90.3140
2019-01-05T08:04:00Z,building1,pressure_4,89.6300
2019-01-05T08:04:00Z,building1,pressure_5,97.7205
2019-01-05T08:04:00Z,building2,pressure_1,94.7202
2019-01-05T08:04:00Z,building2,pressure_2,99.2349
2019-01-05T08:04:00Z,building2,pressure_3,106.6572
2019-01-05T08:04:00Z,building2,pressure_4,98.4520
2019-01-05T08:04:00Z,building2,pressure_5,98.0085
2019-01-05T10:00:00Z,building1,pressure_1,122.7909
