timestamp,building_name,sensor_name,sensor_value
2019-01-03T02:01:00Z,building1,temperature_4,36.7702
2019-01-03T02:01:00Z,building1,temperature_5,39.6901
2019-01-03T02:01:00Z,building2,temperature_1,41.781
2019-01-03T02:01:00Z,building2,temperature_2,49.4896
2019-01-03T02:01:00Z,building2,temperature_3,45.2537
2019-01-03T02:01:00Z,building2,temperature_4,36.1165
2019-01-03T02:01:00Z,building2,temperature_5,45.7715
2019-01-03T04:01:00Z,building1,temperature_1,45.5986
2019-01-03T04:01:00Z,building1,temperature_2,37.0182
2019-01-03T04:01:00Z,building1,temperature_3,46.7669
2019-01-03T04:01:00Z,building1,temperature_4,43.091
2019-01-03T04:01:00Z,building1,temperature_5,39.5616
2019-01-03T04:01:00Z,building2,temperature_1,48.0476
2019-01-03T04:01:00Z,building2,temperature_2,36.6581
2019-01-03T04:01:00Z,building2,temperature_3,49.0046
2019-01-03T04:01:00Z,building2,temperature_4,49.0109
2019-01-03T04:01:00Z,building2,temperature_5,38.5763
2019-01-03T06:00:00Z,building1,temperature_1,44.3349
2019-01-03T06:00:00Z,building1,temperature_2,39.6422
2019-01-03T06:00:00Z,building1,temperature_3,41.6681
2019-01-03T06:00:00Z,building1,temperature_4,45.2158
2019-01-03T06:00:00Z,building1,temperature_5,36.4422
2019-01-03T06:00:00Z,building2,temperature_1,36.4068
2019-01-03T06:00:00Z,building2,temperature_2,40.0471
2019-01-03T06:00:00Z,building2,temperature_3,40.3619
2019-01-03T06:00:00Z,building2,temperature_4,47.4709
2019-01-03T06:00:00Z,building2,temperature_5,48.9676
2019-01-03T08:03:00Z,building1,temperature_1,48.751
2019-01-03T08:03:00Z,building1,temperature_2,41.5298
2019-01-03T08:03:00Z,building1,temperature_3,36.2188
2019-01-03T08:03:00Z,building1,temperature_4,43.8615
2019-01-03T08:03:00Z,building1,temperature_5,43.5978
2019-01-03T08:03:00Z,building2,temperature_1,38.2778
2019-01-03T08:03:00Z,building2,temperature_2,39.7684
2019-01-03T08:03:00Z,building2,temperature_3,43.7995
2019-01-03T08:03:00Z,building2,temperature_4,37.1135
2019-01-03T08:03:00Z,building2,temperature_5,37.6349
2019-01-03T10:05:00Z,building1,temperature_1,41.266
2019-01-03T10:05:00Z,building1,temperature_2,37.8828
2019-01-03T10:05:00Z,building1,temperature_3,41.8036
2019-01-03T10:05:00Z,building1,temperature_4,37.619
2019-01-03T10:05:00Z,building1,temperature_5,49.8563
2019-01-03T10:05:00Z,building2,temperature_1,41.0949
2019-01-03T10:05:00Z,building2,temperature_2,41.8773
2019-01-03T10:05:00Z,building2,temperature_3,40.1626
2019-01-03T10:05:00Z,building2,temperature_4,46.8926
2019-01-03T10:05:00Z,building2,temperature_5,47.3338
2019-01-03T12:02:00Z,building1,temperature_1,41.4512
2019-01-03T12:02:00Z,building1,temperature_2,36.4489
2019-01-03T12:02:00Z,building1,temperature_3,46.3839
2019-01-03T12:02:00Z,building1,temperature_4,40.4848
2019-01-03T12:02:00Z,building1,temperature_5,38.7833
2019-01-03T12:02:00Z,building2,temperature_1,39.2609
2019-01-03T12:02:00Z,building2,temperature_2,43.9074
2019-01-03T12:02:00Z,building2,temperature_3,40.9569
2019-01-03T12:02:00Z,building2,temperature_4,45.2863
2019-01-03T12:02:00Z,building2,temperature_5,44.4332
2019-01-03T14:00:00Z,building1,temperature_1,38.6452
2019-01-03T14:00:00Z,building1,temperature_2,39.4502
2019-01-03T14:00:00Z,building1,temperature_3,42.3646
2019-01-03T14:00:00Z,building1,temperature_4,44.5414
2019-01-03T14:00:00Z,building1,temperature_5,42.5665
2019-01-03T14:00:00Z,building2,temperature_1,43.7013
2019-01-03T14:00:00Z,building2,temperature_2,43.4163
2019-01-03T14:00:00Z,building2,temperature_3,45.9072
2019-01-03T14:00:00Z,building2,temperature_4,42.591
2019-01-03T14:00:00Z,building2,temperature_5,42.5104
2019-01-03T16:02:00Z,building1,temperature_1,44.4841
2019-01-03T16:02:00Z,building1,temperature_2,42.6303
2019-01-03T16:02:00Z,building1,temperature_3,43.862
2019-01-03T16:02:00Z,building1,temperature_4,39.2856
2019-01-03T16:02:00Z,building1,temperature_5,37.3712
2019-01-03T16:02:00Z,building2,temperature_1,36.1011
2019-01-03T16:02:00Z,building2,temperature_2,45.6061
2019-01-03T16:02:00Z,building2,temperature_3,36.0338
2019-01-03T16:02:00Z,building2,temperature_4,36.6748
2019-01-03T16:02:00Z,building2,temperature_5,43.244
2019-01-03T18:04:00Z,building1,temperature_1,49.6469
2019-01-03T18:04:00Z,building1,temperature_2,39.2492
2019-01-03T18:04:00Z,building1,temperature_3,47.837
2019-01-03T18:04:00Z,building1,temperature_4,48.4661
2019-01-03T18:04:00Z,building1,temperature_5,45.2194
2019-01-03T18:04:00Z,building2,temperature_1,38.0412
2019-01-03T18:04:00Z,building2,temperature_2,36.9476
2019-01-03T18:04:00Z,building2,temperature_3,49.4487
2019-01-03T18:04:00Z,building2,temperature_4,41.3634
2019-01-03T18:04:00Z,building2,temperature_5,46.8379
2019-01-03T20:04:00Z,building1,temperature_1,39.3805
2019-01-03T20:04:00Z,building1,temperature_2,44.8971
2019-01-03T20:04:00Z,building1,temperature_3,43.4899
2019-01-03T20:04:00Z,building1,temperature_4,45.8381
2019-01-03T20:04:00Z,building1,temperature_5,38.75
2019-01-03T20:04:00Z,building2,temperature_1,42.4659
2019-01-03T20:04:00Z,building2,temperature_2,38.4997
2019-01-03T20:04:00Z,building2,temperature_3,42.8254
2019-01-03T20:04:00Z,building2,temperature_4,41.652
2019-01-03T20:04:00Z,building2,temperature_5,40.4425
2019-01-03T22:05:00Z,building1,temperature_1,47.7696
2019-01-03T22:05:00Z,building1,temperature_2,48.9598
2019-01-03T22:05:00Z,building1,temperature_3,47.4851
2019-01-03T22:05:00Z,building1,temperature_4,36.4084
2019-01-03T22:05:00Z,building1,temperature_5,39.9651
2019-01-03T22:05:00Z,building2,temperature_1,38.2195
2019-01-03T22:05:00Z,building2,temperature_2,45.493
2019-01-03T22:05:00Z,building2,temperature_3,38.3789
2019-01-03T22:05:00Z,building2,temperature_4,37.7168
2019-01-03T22:05:00Z,building2,temperature_5,36.177
2019-01-04T00:03:00Z,building1,temperature_1,48.4558
2019-01-04T00:03:00Z,building1,temperature_2,36.8297
2019-01-04T00:03:00Z,building1,temperature_3,41.3861
2019-01-04T00:03:00Z,building1,temperature_4,42.1397
2019-01-04T00:03:00Z,building1,temperature_5,36.0357
2019-01-04T00:03:00Z,building2,temperature_1,46.2579
2019-01-04T00:03:00Z,building2,temperature_2,37.8786
2019-01-04T00:03:00Z,building2,temperature_3,47.1334
2019-01-04T00:03:00Z,building2,temperature_4,36.6212
2019-01-04T00:03:00Z,building2,temperature_5,38.1487
2019-01-04T02:03:00Z,building1,temperature_1,36.0294
2019-01-04T02:03:00Z,building1,temperature_2,42.6282
2019-01-04T02:03:00Z,building1,temperature_3,44.538
2019-01-04T02:03:00Z,building1,temperature_4,47.6561
2019-01-04T02:03:00Z,building1,temperature_5,38.016
2019-01-04T02:03:00Z,building2,temperature_1,44.7992
2019-01-04T02:03:00Z,building2,temperature_2,42.3486
2019-01-04T02:03:00Z,building2,temperature_3,42.721
2019-01-04T02:03:00Z,building2,temperature_4,48.8708
2019-01-04T02:03:00Z,building2,temperature_5,47.2842
2019-01-04T04:00:00Z,building1,temperature_1,37.7396
2019-01-04T04:00:00Z,building1,temperature_2,42.422
2019-01-04T04:00:00Z,building1,temperature_3,45.6774
2019-01-04T04:00:00Z,building1,temperature_4,43.3956
2019-01-04T04:00:00Z,building1,temperature_5,36.0556
2019-01-04T04:00:00Z,building2,temperature_1,46.0462
2019-01-04T04:00:00Z,building2,temperature_2,36.4735
2019-01-04T04:00:00Z,building2,temperature_3,42.868
2019-01-04T04:00:00Z,building2,temperature_4,38.6801
2019-01-04T04:00:00Z,building2,temperature_5,39.72
2019-01-04T06:04:00Z,building1,temperature_1,44.4262
2019-01-04T06:04:00Z,building1,temperature_2,39.353
2019-01-04T06:04:00Z,building1,temperature_3,37.9248
2019-01-04T06:04:00Z,building1,temperature_4,43.386
2019-01-04T06:04:00Z,building1,temperature_5,36.8265
2019-01-04T06:04:00Z,building2,temperature_1,36.4601
2019-01-04T06:04:00Z,building2,temperature_2,49.2227
2019-01-04T06:04:00Z,building2,temperature_3,49.9723
2019-01-04T06:04:00Z,building2,temperature_4,41.1445
2019-01-04T06:04:00Z,building2,temperature_5,47.8598
2019-01-04T08:04:00Z,building1,temperature_1,43.9898
2019-01-04T08:04:00Z,building1,temperature_2,44.4537
2019-01-04T08:04:00Z,building1,temperature_3,41.3356
2019-01-04T08:04:00Z,building1,temperature_4,48.8987
2019-01-04T08:04:00Z,building1,temperature_5,38.7278
2019-01-04T08:04:00Z,building2,temperature_1,44.3471
2019-01-04T08:04:00Z,building2,temperature_2,43.5744
2019-01-04T08:04:00Z,building2,temperature_3,38.4315
2019-01-04T08:04:00Z,building2,temperature_4,38.6087
2019-01-04T08:04:00Z,building2,temperature_5,41.6474
2019-01-04T10:04:00Z,building1,temperature_1,45.4215
2019-01-04T10:04:00Z,building1,temperature_2,44.05
2019-01-04T10:04:00Z,building1,temperature_3,49.8648
2019-01-04T10:04:00Z,building1,temperature_4,45.2055
2019-01-04T10:04:00Z,building1,temperature_5,45.4223
2019-01-04T10:04:00Z,building2,temperature_1,37.5604
2019-01-04T10:04:00Z,building2,temperature_2,43.0774
2019-01-04T10:04:00Z,building2,temperature_3,48.9107
2019-01-04T10:04:00Z,building2,temperature_4,39.673
2019-01-04T10:04:00Z,building2,temperature_5,40.2391
2019-01-04T12:05:00Z,building1,temperature_1,43.1494
2019-01-04T12:05:00Z,building1,temperature_2,36.8511
2019-01-04T12:05:00Z,building1,temperature_3,46.9684
2019-01-04T12:05:00Z,building1,temperature_4,48.338
2019-01-04T12:05:00Z,building1,temperature_5,38.4828
2019-01-04T12:05:00Z,building2,temperature_1,36.9559
2019-01-04T12:05:00Z,building2,temperature_2,48.2502
2019-01-04T12:05:00Z,building2,temperature_3,48.1763
2019-01-04T12:05:00Z,building2,temperature_4,39.9245
2019-01-04T12:05:00Z,building2,temperature_5,48.0138
2019-01-04T14:04:00Z,building1,temperature_1,47.0319
2019-01-04T14:04:00Z,building1,temperature_2,48.3115
2019-01-04T14:04:00Z,building1,temperature_3,41.6927
2019-01-04T14:04:00Z,building1,temperature_4,39.1046
2019-01-04T14:04:00Z,building1,temperature_5,37.8028
2019-01-04T14:04:00Z,building2,temperature_1,44.9707
2019-01-04T14:04:00Z,building2,temperature_2,37.7026
2019-01-04T14:04:00Z,building2,temperature_3,41.671
2019-01-04T14:04:00Z,building2,temperature_4,40.0089
2019-01-04T14:04:00Z,building2,temperature_5,37.802
2019-01-04T16:05:00Z,building1,temperature_1,40.8575
2019-01-04T16:05:00Z,building1,temperature_2,45.4988
2019-01-04T16:05:00Z,building1,temperature_3,38.0681
2019-01-04T16:05:00Z,building1,temperature_4,48.7185
2019-01-04T16:05:00Z,building1,temperature_5,39.726
2019-01-04T16:05:00Z,building2,temperature_1,49.3847
2019-01-04T16:05:00Z,building2,temperature_2,39.6417
2019-01-04T16:05:00Z,building2,temperature_3,39.2055
2019-01-04T16:05:00Z,building2,temperature_4,41.1322
2019-01-04T16:05:00Z,building2,temperature_5,43.254
2019-01-04T18:00:00Z,building1,temperature_1,43.7282
2019-01-04T18:00:00Z,building1,temperature_2,49.0716
2019-01-04T18:00:00Z,building1,temperature_3,42.3189
2019-01-04T18:00:00Z,building1,temperature_4,41.8409
2019-01-04T18:00:00Z,building1,temperature_5,46.6175
2019-01-04T18:00:00Z,building2,temperature_1,42.3493
2019-01-04T18:00:00Z,building2,temperature_2,38.277
2019-01-04T18:00:00Z,building2,temperature_3,39.2396
2019-01-04T18:00:00Z,building2,temperature_4,44.7036
2019-01-04T18:00:00Z,building2,temperature_5,45.1928
2019-01-04T20:01:00Z,building1,temperature_1,49.2489
2019-01-04T20:01:00Z,building1,temperature_2,42.8033
2019-01-04T20:01:00Z,building1,temperature_3,41.4933
2019-01-04T20:01:00Z,building1,temperature_4,36.7338
2019-01-04T20:01:00Z,building1,temperature_5,38.8314
2019-01-04T20:01:00Z,building2,temperature_1,49.8395
2019-01-04T20:01:00Z,building2,temperature_2,45.0155
2019-01-04T20:01:00Z,building2,temperature_3,38.5157
2019-01-04T20:01:00Z,building2,temperature_4,38.0849
2019-01-04T20:01:00Z,building2,temperature_5,39.3697
2019-01-04T22:03:00Z,building1,temperature_1,38.9393
2019-01-04T22:03:00Z,building1,temperature_2,40.038
2019-01-04T22:03:00Z,building1,temperature_3,42.4622
2019-01-04T22:03:00Z,building1,temperature_4,47.8793
2019-01-04T22:03:00Z,building1,temperature_5,45.01
2019-01-04T22:03:00Z,building2,temperature_1,37.8288
2019-01-04T22:03:00Z,building2,temperature_2,46.781
2019-01-04T22:03:00Z,building2,temperature_3,36.2501
2019-01-04T22:03:00Z,building2,temperature_4,39.0163
2019-01-04T22:03:00Z,building2,temperature_5,49.1263
2019-01-05T00:02:00Z,building1,temperature_1,39.8001
2019-01-05T00:02:00Z,building1,temperature_2,40.2291
2019-01-05T00:02:00Z,building1,temperature_3,41.1737
2019-01-05T00:02:00Z,building1,temperature_4,40.8397
2019-01-05T00:02:00Z,building1,temperature_5,48.6996
2019-01-05T00:02:00Z,building2,temperature_1,39.265
2019-01-05T00:02:00Z,building2,temperature_2,40.1946
2019-01-05T00:02:00Z,building2,temperature_3,48.984
2019-01-05T00:02:00Z,building2,temperature_4,47.5638
2019-01-05T00:02:00Z,building2,temperature_5,44.7437
2019-01-05T02:03:00Z,building1,temperature_1,45.085
2019-01-05T02:03:00Z,building1,temperature_2,40.4429
2019-01-05T02:03:00Z,building1,temperature_3,42.4752
2019-01-05T02:03:00Z,building1,temperature_4,41.7436
2019-01-05T02:03:00Z,building1,temperature_5,43.1198
2019-01-05T02:03:00Z,building2,temperature_1,40.6985
2019-01-05T02:03:00Z,building2,temperature_2,49.3363
2019-01-05T02:03:00Z,building2,temperature_3,40.9346
2019-01-05T02:03:00Z,building2,temperature_4,42.8187
2019-01-05T02:03:00Z,building2,temperature_5,48.2216
2019-01-05T04:04:00Z,building1,temperature_1,45.0897
2019-01-05T04:04:00Z,building1,temperature_2,49.896
2019-01-05T04:04:00Z,building1,temperature_3,37.3976
2019-01-05T04:04:00Z,building1,temperature_4,42.2491
2019-01-05T04:04:00Z,building1,temperature_5,45.2697
2019-01-05T04:04:00Z,building2,temperature_1,43.3053
2019-01-05T04:04:00Z,building2,temperature_2,48.1056
2019-01-05T04:04:00Z,building2,temperature_3,48.3708
2019-01-05T04:04:00Z,building2,temperature_4,40.7311
2019-01-05T04:04:00Z,building2,temperature_5,43.6079
2019-01-05T06:03:00Z,building1,temperature_1,41.0242
2019-01-05T06:03:00Z,building1,temperature_2,38.1773
2019-01-05T06:03:00Z,building1,temperature_3,42.9417
2019-01-05T06:03:00Z,building1,temperature_4,39.0788
2019-01-05T06:03:00Z,building1,temperature_5,48.874
2019-01-05T06:03:00Z,building2,temperature_1,40.7888
2019-01-05T06:03:00Z,building2,temperature_2,41.2619
2019-01-05T06:03:00Z,building2,temperature_3,47.4952
2019-01-05T06:03:00Z,building2,temperature_4,37.8128
2019-01-05T06:03:00Z,building2,temperature_5,44.9614
2019-01-05T08:04:00Z,building1,temperature_1,48.8285
2019-01-05T08:04:00Z,building1,temperature_2,48.8317
2019-01-05T08:04:00Z,building1,temperature_3,40.4496
2019-01-05T08:04:00Z,building1,temperature_4,45.1694
2019-01-05T08:04:00Z,building1,temperature_5,43.7526
2019-01-05T08:04:00Z,building2,temperature_1,45.81
2019-01-05T08:04:00Z,building2,temperature_2,47.175
2019-01-05T08:04:00Z,building2,temperature_3,46.5727
2019-01-05T08:04:00Z,building2,temperature_4,43.9012
2019-01-05T08:04:00Z,building2,temperature_5,42.8911
2019-01-05T10:00:00Z,building1,temperature_1,39.4509
2019-01-05T10:00:00Z,building1,temperature_2,39.5053
2019-01-05T10:00:00Z,building1,temperature_3,39.531
